Ano;Marcador;Órgão;Unidade Orçamentária;Programa;Ação;Localizador;Plano Orçamentário;Esfera;Função;Subfunção;IDUso;Fonte;Grupo Despesa;Modalidade;Natureza Despesa;Resultado Primário;Tipo Crédito;Ano Referência;Dotação Inicial;Dotação Atual;Empenhado;Liquidado;Pago;Bloqueado
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);44000 - Ministério do Meio Ambiente e Mudança do Clima;44207 - Instituto Chico Mendes de Conservação da Biodiversidade;6114 - Proteção e Recuperação da Biodiversidade e Combate ao Desmatamento e Incêndios;20WM - Apoio à Criação, Gestão e Implementação das Unidades de Conservação Federais;6501 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP10 - Calamidade Pública - Medida Provisória n°1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;18 - Gestão Ambiental;541 - Preservação e Conservação Ambiental;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33900000 - Aplicações Diretas;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;16000000;0;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);44000 - Ministério do Meio Ambiente e Mudança do Clima;44207 - Instituto Chico Mendes de Conservação da Biodiversidade;6114 - Proteção e Recuperação da Biodiversidade e Combate ao Desmatamento e Incêndios;20WM - Apoio à Criação, Gestão e Implementação das Unidades de Conservação Federais;6501 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP10 - Calamidade Pública - Medida Provisória n°1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;18 - Gestão Ambiental;541 - Preservação e Conservação Ambiental;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33900401 - SALARIO CONTRATO TEMPORARIO;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;1977484,12;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);44000 - Ministério do Meio Ambiente e Mudança do Clima;44207 - Instituto Chico Mendes de Conservação da Biodiversidade;6114 - Proteção e Recuperação da Biodiversidade e Combate ao Desmatamento e Incêndios;20WM - Apoio à Criação, Gestão e Implementação das Unidades de Conservação Federais;6501 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP10 - Calamidade Pública - Medida Provisória n°1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;18 - Gestão Ambiental;541 - Preservação e Conservação Ambiental;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33900403 - ADICIONAL NOTURNO CONTRATO TEMPORARIO;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;3703,73;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);44000 - Ministério do Meio Ambiente e Mudança do Clima;44207 - Instituto Chico Mendes de Conservação da Biodiversidade;6114 - Proteção e Recuperação da Biodiversidade e Combate ao Desmatamento e Incêndios;20WM - Apoio à Criação, Gestão e Implementação das Unidades de Conservação Federais;6501 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP10 - Calamidade Pública - Medida Provisória n°1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;18 - Gestão Ambiental;541 - Preservação e Conservação Ambiental;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33900405 - ADICIONAL DE PERICULOSIDADE - CONTRATOS TEMPORARIOS;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;5751,46;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);44000 - Ministério do Meio Ambiente e Mudança do Clima;44207 - Instituto Chico Mendes de Conservação da Biodiversidade;6114 - Proteção e Recuperação da Biodiversidade e Combate ao Desmatamento e Incêndios;20WM - Apoio à Criação, Gestão e Implementação das Unidades de Conservação Federais;6501 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP10 - Calamidade Pública - Medida Provisória n°1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;18 - Gestão Ambiental;541 - Preservação e Conservação Ambiental;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33900406 - ADICIONAL DE INSALUBRIDADE - CONTR TEMPORARIO;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;2682,8;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);44000 - Ministério do Meio Ambiente e Mudança do Clima;44207 - Instituto Chico Mendes de Conservação da Biodiversidade;6114 - Proteção e Recuperação da Biodiversidade e Combate ao Desmatamento e Incêndios;20WM - Apoio à Criação, Gestão e Implementação das Unidades de Conservação Federais;6501 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP10 - Calamidade Pública - Medida Provisória n°1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;18 - Gestão Ambiental;541 - Preservação e Conservação Ambiental;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33900413 - 13? SALARIO - CONTRATO TEMPORARIO;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;1;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);44000 - Ministério do Meio Ambiente e Mudança do Clima;44207 - Instituto Chico Mendes de Conservação da Biodiversidade;6114 - Proteção e Recuperação da Biodiversidade e Combate ao Desmatamento e Incêndios;20WM - Apoio à Criação, Gestão e Implementação das Unidades de Conservação Federais;6501 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP10 - Calamidade Pública - Medida Provisória n°1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;18 - Gestão Ambiental;541 - Preservação e Conservação Ambiental;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33900414 - FERIAS - ABONO CONSTITUCIONAL;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;470,66;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);44000 - Ministério do Meio Ambiente e Mudança do Clima;44207 - Instituto Chico Mendes de Conservação da Biodiversidade;6114 - Proteção e Recuperação da Biodiversidade e Combate ao Desmatamento e Incêndios;20WM - Apoio à Criação, Gestão e Implementação das Unidades de Conservação Federais;6501 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP10 - Calamidade Pública - Medida Provisória n°1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;18 - Gestão Ambiental;541 - Preservação e Conservação Ambiental;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33900415 - OBRIGACOES PATRONAIS;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;22849,71;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);44000 - Ministério do Meio Ambiente e Mudança do Clima;44207 - Instituto Chico Mendes de Conservação da Biodiversidade;6114 - Proteção e Recuperação da Biodiversidade e Combate ao Desmatamento e Incêndios;20WM - Apoio à Criação, Gestão e Implementação das Unidades de Conservação Federais;6501 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP10 - Calamidade Pública - Medida Provisória n°1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;18 - Gestão Ambiental;541 - Preservação e Conservação Ambiental;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33900416 - FERIAS - PAGAMENTO ANTECIPADO;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;1;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);44000 - Ministério do Meio Ambiente e Mudança do Clima;44207 - Instituto Chico Mendes de Conservação da Biodiversidade;6114 - Proteção e Recuperação da Biodiversidade e Combate ao Desmatamento e Incêndios;20WM - Apoio à Criação, Gestão e Implementação das Unidades de Conservação Federais;6501 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP10 - Calamidade Pública - Medida Provisória n°1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;18 - Gestão Ambiental;541 - Preservação e Conservação Ambiental;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33900421 - AUXILIO-ALIMENTACAO;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;145606;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);44000 - Ministério do Meio Ambiente e Mudança do Clima;44207 - Instituto Chico Mendes de Conservação da Biodiversidade;6114 - Proteção e Recuperação da Biodiversidade e Combate ao Desmatamento e Incêndios;20WM - Apoio à Criação, Gestão e Implementação das Unidades de Conservação Federais;6501 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP10 - Calamidade Pública - Medida Provisória n°1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;18 - Gestão Ambiental;541 - Preservação e Conservação Ambiental;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33900422 - AUXILIO-CRECHE;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;8864,9;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);44000 - Ministério do Meio Ambiente e Mudança do Clima;44207 - Instituto Chico Mendes de Conservação da Biodiversidade;6114 - Proteção e Recuperação da Biodiversidade e Combate ao Desmatamento e Incêndios;20WM - Apoio à Criação, Gestão e Implementação das Unidades de Conservação Federais;6501 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP10 - Calamidade Pública - Medida Provisória n°1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;18 - Gestão Ambiental;541 - Preservação e Conservação Ambiental;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33900423 - AUXILIO-TRANSPORTE;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;35809,04;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);44000 - Ministério do Meio Ambiente e Mudança do Clima;44207 - Instituto Chico Mendes de Conservação da Biodiversidade;6114 - Proteção e Recuperação da Biodiversidade e Combate ao Desmatamento e Incêndios;20WM - Apoio à Criação, Gestão e Implementação das Unidades de Conservação Federais;6501 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP10 - Calamidade Pública - Medida Provisória n°1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;18 - Gestão Ambiental;541 - Preservação e Conservação Ambiental;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33901414 - DIARIAS NO PAIS;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;220000;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);44000 - Ministério do Meio Ambiente e Mudança do Clima;44207 - Instituto Chico Mendes de Conservação da Biodiversidade;6114 - Proteção e Recuperação da Biodiversidade e Combate ao Desmatamento e Incêndios;20WM - Apoio à Criação, Gestão e Implementação das Unidades de Conservação Federais;6501 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP10 - Calamidade Pública - Medida Provisória n°1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;18 - Gestão Ambiental;541 - Preservação e Conservação Ambiental;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903096 - MATERIAL DE CONSUMO - PAGTO ANTECIPADO;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;81519;43550;43550;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);44000 - Ministério do Meio Ambiente e Mudança do Clima;44207 - Instituto Chico Mendes de Conservação da Biodiversidade;6114 - Proteção e Recuperação da Biodiversidade e Combate ao Desmatamento e Incêndios;20WM - Apoio à Criação, Gestão e Implementação das Unidades de Conservação Federais;6501 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP10 - Calamidade Pública - Medida Provisória n°1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;18 - Gestão Ambiental;541 - Preservação e Conservação Ambiental;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903301 - PASSAGENS PARA O PAIS;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;200000;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);44000 - Ministério do Meio Ambiente e Mudança do Clima;44207 - Instituto Chico Mendes de Conservação da Biodiversidade;6114 - Proteção e Recuperação da Biodiversidade e Combate ao Desmatamento e Incêndios;20WM - Apoio à Criação, Gestão e Implementação das Unidades de Conservação Federais;6501 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP10 - Calamidade Pública - Medida Provisória n°1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;18 - Gestão Ambiental;541 - Preservação e Conservação Ambiental;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903602 - DIARIAS A COLABORADORES EVENTUAIS NO PAIS;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;200000;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);44000 - Ministério do Meio Ambiente e Mudança do Clima;44207 - Instituto Chico Mendes de Conservação da Biodiversidade;6114 - Proteção e Recuperação da Biodiversidade e Combate ao Desmatamento e Incêndios;20WM - Apoio à Criação, Gestão e Implementação das Unidades de Conservação Federais;6501 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP10 - Calamidade Pública - Medida Provisória n°1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;18 - Gestão Ambiental;541 - Preservação e Conservação Ambiental;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903925 - TAXA DE ADMINISTRACAO;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;100000;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);44000 - Ministério do Meio Ambiente e Mudança do Clima;44207 - Instituto Chico Mendes de Conservação da Biodiversidade;6114 - Proteção e Recuperação da Biodiversidade e Combate ao Desmatamento e Incêndios;20WM - Apoio à Criação, Gestão e Implementação das Unidades de Conservação Federais;6501 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP10 - Calamidade Pública - Medida Provisória n°1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;18 - Gestão Ambiental;541 - Preservação e Conservação Ambiental;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903974 - FRETES E TRANSPORTES DE ENCOMENDAS;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;6000000;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);44000 - Ministério do Meio Ambiente e Mudança do Clima;44207 - Instituto Chico Mendes de Conservação da Biodiversidade;6114 - Proteção e Recuperação da Biodiversidade e Combate ao Desmatamento e Incêndios;20WM - Apoio à Criação, Gestão e Implementação das Unidades de Conservação Federais;6501 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP10 - Calamidade Pública - Medida Provisória n°1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;18 - Gestão Ambiental;541 - Preservação e Conservação Ambiental;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903984 - SERVI?OS DE OUTSOURCING - ALMOXARIFADO VIRTUAL;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;400000;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);44000 - Ministério do Meio Ambiente e Mudança do Clima;44207 - Instituto Chico Mendes de Conservação da Biodiversidade;6114 - Proteção e Recuperação da Biodiversidade e Combate ao Desmatamento e Incêndios;20WM - Apoio à Criação, Gestão e Implementação das Unidades de Conservação Federais;6501 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP10 - Calamidade Pública - Medida Provisória n°1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;18 - Gestão Ambiental;541 - Preservação e Conservação Ambiental;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903996 - OUTROS SERV.DE TERCEIROS PJ- PAGTO ANTECIPADO;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;57330;28740;28740;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);44000 - Ministério do Meio Ambiente e Mudança do Clima;44207 - Instituto Chico Mendes de Conservação da Biodiversidade;6114 - Proteção e Recuperação da Biodiversidade e Combate ao Desmatamento e Incêndios;20WM - Apoio à Criação, Gestão e Implementação das Unidades de Conservação Federais;6501 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP10 - Calamidade Pública - Medida Provisória n°1.223, de 23 de maio de 2024;10 - Orçamento Fiscal;18 - Gestão Ambiental;541 - Preservação e Conservação Ambiental;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33909314 - RESSARCIMENTO DE PASSAGENS E DESP.C/LOCOMOCAO;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;50000;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);49000 - Ministério do Desenvolvimento Agrário e Agricultura Familiar;49202 - Companhia Nacional de Abastecimento - CONAB;0032 - Programa de Gestão e Manutenção do Poder Executivo;2000 - Administração da Unidade;6503 - Nacional (Crédito Extraordinário - Calamidade Pública);CP10 - Calamidade Pública - Medida Provisória nº 1.225, de 24 de maio de 2024;10 - Orçamento Fiscal;21 - Organização Agrária;122 - Administração Geral;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33900000 - Aplicações Diretas;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;20000000;0;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);49000 - Ministério do Desenvolvimento Agrário e Agricultura Familiar;49202 - Companhia Nacional de Abastecimento - CONAB;5636 - Abastecimento e Soberania Alimentar;2130 - Formação de Estoques Públicos - AGF;6501 - Nacional (Crédito Extraordinário - Calamidade Pública);CP10 - Calamidade Pública - Medida Provisória nº 1.218, de 11 de maio de 2024;10 - Orçamento Fiscal;20 - Agricultura;605 - Abastecimento;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33900000 - Aplicações Diretas;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;416140000;0;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);49000 - Ministério do Desenvolvimento Agrário e Agricultura Familiar;49202 - Companhia Nacional de Abastecimento - CONAB;5636 - Abastecimento e Soberania Alimentar;2130 - Formação de Estoques Públicos - AGF;6501 - Nacional (Crédito Extraordinário - Calamidade Pública);CP20 - Calamidade Pública - Medida Provisória nº 1.225, de 24 de maio de 2024;10 - Orçamento Fiscal;20 - Agricultura;605 - Abastecimento;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33900000 - Aplicações Diretas;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;4758409000;0;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);52000 - Ministério da Defesa;52101 - Ministério da Defesa - Administração Direta;6111 - Cooperação da Defesa para o Desenvolvimento Nacional;21H2 - Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP10 - Calamidade Pública - Medida Provisória nº 1.218, de 11 de maio de 2024 – Atividades Operacionais – CHOC/EMCFA;10 - Orçamento Fiscal;05 - Defesa Nacional;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33900000 - Aplicações Diretas;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;583296615;0;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);52000 - Ministério da Defesa;52101 - Ministério da Defesa - Administração Direta;6111 - Cooperação da Defesa para o Desenvolvimento Nacional;21H2 - Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP10 - Calamidade Pública - Medida Provisória nº 1.218, de 11 de maio de 2024 – Atividades Operacionais – CHOC/EMCFA;10 - Orçamento Fiscal;05 - Defesa Nacional;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33901514 - DIARIAS NO PAIS;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;5480896,38;69481,55;29507,69;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);52000 - Ministério da Defesa;52101 - Ministério da Defesa - Administração Direta;6111 - Cooperação da Defesa para o Desenvolvimento Nacional;21H2 - Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP10 - Calamidade Pública - Medida Provisória nº 1.218, de 11 de maio de 2024 – Atividades Operacionais – CHOC/EMCFA;10 - Orçamento Fiscal;05 - Defesa Nacional;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903001 - COMBUSTIVEIS E LUBRIFICANTES AUTOMOTIVOS;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;6953435,93;0;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);52000 - Ministério da Defesa;52101 - Ministério da Defesa - Administração Direta;6111 - Cooperação da Defesa para o Desenvolvimento Nacional;21H2 - Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP10 - Calamidade Pública - Medida Provisória nº 1.218, de 11 de maio de 2024 – Atividades Operacionais – CHOC/EMCFA;10 - Orçamento Fiscal;05 - Defesa Nacional;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903002 - COMBUSTIVEIS E LUBRIFICANTES DE AVIACAO;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;63199626,86;4573687,05;0;0
2024;Enfrentamento à Calamidade Pública no RS (Programações de Medidas Provisórias);52000 - Ministério da Defesa;52101 - Ministério da Defesa - Administração Direta;6111 - Cooperação da Defesa para o Desenvolvimento Nacional;21H2 - Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil;6500 - No Estado do Rio Grande do Sul (Crédito Extraordinário - Calamidade Pública);CP10 - Calamidade Pública - Medida Provisória nº 1.218, de 11 de maio de 2024 – Atividades Operacionais – CHOC/EMCFA;10 - Orçamento Fiscal;05 - Defesa Nacional;182 - Defesa Civil;0 - Recursos não destinados à contrapartida ou à identificação de despesas com ações e serviços públicos de saúde, ou referentes à manutenção e ao desenvolvimento do ensino;3000 - Recursos Livres da União;3 - Outras Despesas Correntes;90 - Aplicações Diretas;33903004 - GAS E OUTROS MATERIAIS ENGARRAFADOS;2 - Primária discricionária, considerada no cálculo do RP;G - Extraordinário;2024;0;0;20006,55;0;0;0
